TaxiId,Latitude,Longitude,CLUSTER_ID
abniar,37.72368,-122.43273,"335"
abniar,37.73345,-122.43423,"70"
abniar,37.73763,-122.42411,"63"
abniar,37.73689,-122.42416,"326"
abniar,37.71676,-122.4409,"28"
abniar,37.74396,-122.43927,"60"
abniar,37.74005,-122.43563,"131"
abniar,37.71904,-122.38809,"300"
abniar,37.74967,-122.50517,"175"
abniar,37.78551,-122.4569,"107"
abniar,37.78617,-122.45609,"107"
abniar,37.78469,-122.46857,"80"
abniar,37.78469,-122.46857,"80"
abniar,37.78484,-122.48719,"178"
abniar,37.7157,-122.38354,"299"
abniar,37.78748,-122.45263,"290"
abniar,37.78415,-122.45209,"363"
abniar,37.72139,-122.43402,"56"
abniar,37.74099,-122.46784,"340"
abniar,37.77554,-122.4547,"220"
abniar,37.73798,-122.39788,"295"
abniar,37.77386,-122.47125,"126"
abniar,37.77478,-122.46386,"138"
abniar,37.7743,-122.46381,"138"
abniar,37.77431,-122.46382,"138"
abniar,37.78552,-122.45916,"251"
abniar,37.73975,-122.38578,"112"
abniar,37.76084,-122.45512,"282"
abniar,37.74138,-122.40372,"195"
abniar,37.74152,-122.42257,"274"
abniar,37.74286,-122.47865,"332"
abniar,37.74481,-122.47922,"332"
abniar,37.77622,-122.45845,"311"
abniar,37.73933,-122.40017,"295"
abniar,37.77723,-122.50547,"155"
abniar,37.76457,-122.46103,"333"
abniar,37.77266,-122.45417,"117"
abniar,37.78022,-122.48235,"164"
abniar,37.78298,-122.46363,"232"
abniar,37.77374,-122.45445,"220"
abniar,37.77121,-122.4529,"117"
abniar,37.71638,-122.44081,"28"
abniar,37.72234,-122.43652,"169"
abniar,37.71973,-122.4405,"345"
abniar,37.74514,-122.49403,"82"
abniar,37.73566,-122.49555,"375"
abniar,37.74213,-122.4984,"229"
abniar,37.74545,-122.4813,"332"
abniar,37.76375,-122.4573,"243"
abniar,37.74332,-122.46476,"132"
abniar,37.73697,-122.42121,"286"
abniar,37.73483,-122.4163,"339"
abniar,37.72319,-122.39859,"129"
abniar,37.7434,-122.42138,"419"
abniar,37.71131,-122.46685,"423"
abniar,37.7101,-122.44909,"236"
abniar,37.73582,-122.42449,"326"
abniar,37.78074,-122.46422,"232"
abniar,37.78072,-122.4642,"232"
abniar,37.73127,-122.40516,"281"
abniar,37.7298,-122.43467,"317"
abniar,37.78738,-122.4539,"290"
abniar,37.74208,-122.43094,"31"
abniar,37.75855,-122.465,"334"
abniar,37.76503,-122.46427,"288"
abniar,37.76054,-122.50577,"141"
abniar,37.76405,-122.46545,"288"
abniar,37.76579,-122.46939,"400"
abniar,37.78042,-122.48027,"164"
abniar,37.77309,-122.45347,"117"
abniar,37.77303,-122.45342,"117"
abniar,37.73729,-122.41293,"248"
abniar,37.7242,-122.45781,"224"
abniar,37.76394,-122.46636,"288"
abniar,37.72083,-122.44695,"207"
abniar,37.74074,-122.42564,"189"
abniar,37.78557,-122.45974,"251"
abniar,37.78613,-122.4563,"107"
abniar,37.78615,-122.456,"107"
abniar,37.80194,-122.453,"3"
abniar,37.77641,-122.49307,"415"
abniar,37.74402,-122.45368,"266"
abniar,37.72272,-122.42875,"364"
abniar,37.72793,-122.4764,"280"
abniar,37.7217,-122.45925,"390"
abniar,37.7585,-122.46396,"275"
abniar,37.75833,-122.46896,"154"
abniar,37.73368,-122.42318,"127"
abniar,37.72576,-122.43409,"335"
abniar,37.72967,-122.40879,"398"
abniar,37.78179,-122.50397,"58"
abniar,37.77929,-122.48683,"161"
abniar,37.76209,-122.46615,"140"
abniar,37.77992,-122.48676,"161"
abniar,37.72463,-122.43268,"335"
abniar,37.72812,-122.43101,"128"
abniar,37.72712,-122.40999,"93"
abniar,37.71059,-122.4042,"172"
abniar,37.73962,-122.40722,"83"
abniar,37.74179,-122.50452,"196"
abniar,37.76433,-122.4546,"38"
abniar,37.74294,-122.42574,"257"
abniar,37.78489,-122.46605,"354"
abniar,37.77909,-122.4631,"321"
abniar,37.75847,-122.46694,"334"
abniar,37.75806,-122.46687,"334"
abniar,37.76332,-122.45824,"100"
abniar,37.80642,-122.47556,"351"
abniar,37.80128,-122.46941,"412"
abniar,37.76412,-122.46632,"288"
abniar,37.72609,-122.48411,"292"
abniar,37.78612,-122.45617,"107"
abniar,37.73755,-122.42723,"189"
abniar,37.76356,-122.47769,"21"
abniar,37.76469,-122.45267,"38"
abniar,37.77388,-122.46277,"138"
abniar,37.7744,-122.46375,"138"
abniar,37.73189,-122.47082,"392"
abniar,37.72634,-122.47249,"183"
abniar,37.73766,-122.46955,"52"
abniar,37.77435,-122.46381,"138"
abniar,37.71906,-122.48178,"176"
abniar,37.74222,-122.49252,"190"
abniar,37.78198,-122.50365,"58"
abniar,37.72545,-122.43781,"79"
abniar,37.76947,-122.45202,"404"
abniar,37.72464,-122.42732,"137"
abniar,37.77132,-122.45952,"78"
abniar,37.77246,-122.46643,"378"
abniar,37.76333,-122.46621,"288"
abniar,37.74425,-122.42268,"419"
abniar,37.72635,-122.40358,"17"
abniar,37.78407,-122.48017,"8"
abniar,37.78522,-122.46136,"64"
abniar,37.77238,-122.48961,"166"
abniar,37.73954,-122.4452,"202"
abniar,37.77763,-122.47152,"126"
abniar,37.76341,-122.4571,"243"
abniar,37.75467,-122.49153,"182"
abniar,37.76372,-122.45723,"243"
abniar,37.75975,-122.47771,"146"
abniar,37.74133,-122.41509,"241"
abniar,37.74614,-122.4904,"71"
abniar,37.73358,-122.43404,"70"
abniar,37.72095,-122.44752,"207"
abniar,37.74358,-122.42665,"257"
abniar,37.74242,-122.42886,"257"
abniar,37.76636,-122.45318,"38"
abniar,37.76568,-122.45446,"38"
abniar,37.77948,-122.49658,"372"
abniar,37.78509,-122.4998,"219"
abniar,37.76557,-122.47723,"21"
abniar,37.73293,-122.46582,"359"
abniar,37.74486,-122.429,"257"
abniar,37.73606,-122.4565,"194"
abniar,37.7338,-122.43582,"70"
abniar,37.7657,-122.46534,"46"
abniar,37.78252,-122.47178,"249"
abniar,37.7657,-122.46534,"46"
abniar,37.7827,-122.46904,"306"
abniar,37.7657,-122.46534,"46"
abniar,37.78282,-122.46224,"232"
abniar,37.73492,-122.41099,"248"
abniar,37.78106,-122.46127,"102"
abniar,37.78307,-122.46305,"232"
abniar,37.77311,-122.45239,"117"
abniar,37.77881,-122.46514,"374"
abniar,37.74347,-122.42194,"124"
abniar,37.71401,-122.47273,"216"
abniar,37.72685,-122.47576,"280"
abniar,37.73004,-122.41488,"214"
abniar,37.7768,-122.49521,"415"
abniar,37.77567,-122.50058,"181"
abnovkak,37.76409,-122.46603,"288"
abnovkak,37.73974,-122.42667,"189"
abnovkak,37.73608,-122.45657,"194"
abnovkak,37.75412,-122.48175,"371"
abnovkak,37.75373,-122.46031,"204"
abnovkak,37.76108,-122.5071,"26"
abnovkak,37.74117,-122.41327,"241"
abnovkak,37.74335,-122.40244,"37"
abnovkak,37.73929,-122.41842,"115"
abnovkak,37.74016,-122.41457,"241"
abnovkak,37.74246,-122.42194,"124"
abnovkak,37.74268,-122.42189,"124"
abnovkak,37.78618,-122.47117,"80"
abnovkak,37.7843,-122.47658,"391"
abnovkak,37.77119,-122.46786,"323"
abnovkak,37.76571,-122.46441,"46"
abnovkak,37.78108,-122.46096,"102"
abnovkak,37.78033,-122.47824,"383"
abnovkak,37.78108,-122.46096,"102"
abnovkak,37.78024,-122.48025,"164"
abnovkak,37.78612,-122.45614,"107"
abnovkak,37.78814,-122.45489,"290"
abnovkak,37.73805,-122.40496,"195"
abnovkak,37.74398,-122.43471,"210"
abnovkak,37.74425,-122.43146,"31"
abnovkak,37.74398,-122.43471,"210"
abnovkak,37.80023,-122.46147,"187"
abnovkak,37.76409,-122.45575,"243"
abnovkak,37.784,-122.45598,"107"
abnovkak,37.78069,-122.46886,"306"
abnovkak,37.77886,-122.4772,"81"
abnovkak,37.758,-122.49717,"9"
abnovkak,37.76186,-122.48231,"158"
abnovkak,37.7797,-122.4739,"249"
abnovkak,37.78017,-122.45452,"273"
abnovkak,37.73623,-122.49989,"119"
abnovkak,37.78205,-122.46011,"102"
abnovkak,37.73129,-122.40528,"123"
abnovkak,37.75757,-122.48454,"394"
abnovkak,37.7774,-122.46511,"374"
abnovkak,37.77026,-122.45183,"404"
abnovkak,37.77174,-122.45414,"117"
abnovkak,37.77026,-122.45183,"404"
abnovkak,37.77026,-122.45183,"404"
abnovkak,37.77026,-122.45183,"404"
abnovkak,37.7737,-122.4659,"378"
abnovkak,37.76648,-122.46443,"46"
abnovkak,37.7684,-122.4592,"319"
abnovkak,37.77957,-122.49432,"344"
abnovkak,37.7755,-122.49716,"19"
abnovkak,37.76416,-122.46622,"288"
abnovkak,37.76417,-122.46564,"288"
abnovkak,37.76408,-122.4561,"243"
abnovkak,37.76211,-122.45501,"282"
abnovkak,37.72146,-122.40982,"267"
abnovkak,37.80022,-122.46145,"187"
abnovkak,37.78012,-122.48673,"161"
abnovkak,37.73492,-122.41487,"339"
abnovkak,37.73618,-122.41468,"339"
abnovkak,37.73492,-122.41487,"339"
abnovkak,37.73836,-122.39254,"230"
abnovkak,37.76348,-122.48021,"158"
abnovkak,37.76402,-122.46616,"288"
abnovkak,37.73216,-122.49437,"403"
abnovkak,37.78319,-122.46087,"251"
abnovkak,37.80013,-122.45481,"302"
abnovkak,37.78639,-122.45372,"290"
abnovkak,37.72128,-122.4042,"53"
abnovkak,37.78836,-122.4638,"354"
abnovkak,37.78584,-122.45757,"107"
abnovkak,37.78406,-122.46131,"64"
abnovkak,37.78529,-122.47,"80"
abnovkak,37.73561,-122.50653,"151"
abnovkak,37.74426,-122.40559,"356"
abnovkak,37.80326,-122.45489,"3"
abnovkak,37.74124,-122.42281,"274"
abnovkak,37.77115,-122.45266,"117"
abnovkak,37.75365,-122.45468,"310"
abnovkak,37.76216,-122.45348,"282"
abnovkak,37.72824,-122.44146,"401"
abnovkak,37.73325,-122.43283,"70"
abnovkak,37.73234,-122.43743,"179"
abnovkak,37.76426,-122.46383,"288"
abnovkak,37.77037,-122.45384,"404"
abnovkak,37.71745,-122.39677,"113"
abnovkak,37.71741,-122.39671,"113"
abnovkak,37.73836,-122.38529,"112"
abnovkak,37.73242,-122.43469,"70"
abnovkak,37.70996,-122.45437,"2"
abnovkak,37.74368,-122.47581,"201"
abnovkak,37.76338,-122.4805,"158"
abnovkak,37.76359,-122.4778,"21"
abnovkak,37.76364,-122.47623,"349"
abnovkak,37.76717,-122.45886,"319"
abnovkak,37.72063,-122.43568,"169"
abnovkak,37.76545,-122.45233,"38"
abnovkak,37.77898,-122.46467,"32"
abnovkak,37.79306,-122.47974,"426"
abnovkak,37.78203,-122.46658,"157"
abnovkak,37.7864,-122.45296,"290"
abnovkak,37.7825,-122.47846,"391"
abnovkak,37.78055,-122.47686,"125"
abnovkak,37.78106,-122.46629,"32"
abnovkak,37.76919,-122.45311,"404"
abnovkak,37.78572,-122.45701,"107"
abnovkak,37.73469,-122.45993,"139"
abnovkak,37.74438,-122.4769,"22"
abnovkak,37.72634,-122.47665,"280"
abnovkak,37.74368,-122.40333,"37"
abnovkak,37.74119,-122.48952,"190"
abnovkak,37.7143,-122.46903,"253"
abnovkak,37.72136,-122.43189,"56"
abnovkak,37.7585,-122.46407,"275"
abnovkak,37.78084,-122.47056,"306"
abnovkak,37.75969,-122.46605,"334"
abnovkak,37.77724,-122.45691,"311"
abnovkak,37.74346,-122.48544,"98"
abnovkak,37.74126,-122.42263,"274"
abnovkak,37.7431,-122.41939,"4"
abnovkak,37.7438,-122.42583,"257"
abnovkak,37.72053,-122.38824,"94"
abnovkak,37.74285,-122.48192,"332"
abnovkak,37.76596,-122.45894,"319"
abnovkak,37.76338,-122.45836,"100"
abnovkak,37.77034,-122.45197,"404"
abnovkak,37.77266,-122.48384,"424"
abnovkak,37.78034,-122.50415,"402"
abnovkak,37.77152,-122.48001,"185"
abnovkak,37.80011,-122.45734,"302"
abnovkak,37.77034,-122.45393,"404"
abnovkak,37.77294,-122.45407,"117"
abnovkak,37.76446,-122.49825,"162"
abnovkak,37.75661,-122.49537,"9"
abnovkak,37.7744,-122.45387,"220"
abnovkak,37.7607,-122.46288,"6"
abnovkak,37.76395,-122.50928,"429"
abnovkak,37.75726,-122.4961,"9"
abnovkak,37.78661,-122.4654,"354"
abnovkak,37.7856,-122.46244,"64"
abnovkak,37.78661,-122.4654,"354"
abnovkak,37.7641,-122.45584,"243"
abnovkak,37.72576,-122.40276,"17"
abnovkak,37.76931,-122.45259,"404"
abnovkak,37.78685,-122.46475,"354"
abnovkak,37.78709,-122.45584,"107"
abnovkak,37.76044,-122.50521,"141"
abnovkak,37.76178,-122.50814,"429"
abnovkak,37.73381,-122.39056,"48"
abnovkak,37.77486,-122.45444,"220"
abnovkak,37.77508,-122.45193,"220"
abnovkak,37.75858,-122.46279,"275"
abnovkak,37.74659,-122.47577,"22"
abtyff,37.72645,-122.43338,"335"
abtyff,37.73893,-122.39132,"230"
abtyff,37.78137,-122.45911,"102"
abtyff,37.78152,-122.47829,"383"
abtyff,37.80764,-122.47436,"351"
abtyff,37.73158,-122.42468,"127"
abtyff,37.75573,-122.45459,"310"
abtyff,37.74299,-122.47578,"201"
abtyff,37.74303,-122.42158,"124"
abtyff,37.72304,-122.43581,"169"
abtyff,37.74335,-122.46954,"298"
abtyff,37.77772,-122.46086,"321"
abtyff,37.76432,-122.46532,"288"
abtyff,37.76723,-122.46665,"46"
abtyff,37.77531,-122.46746,"378"
abtyff,37.77821,-122.48459,"50"
abtyff,37.73046,-122.46695,"73"
abtyff,37.73278,-122.38543,"171"
abtyff,37.72129,-122.40864,"267"
abtyff,37.74395,-122.42906,"257"
abtyff,37.78726,-122.45359,"290"
abtyff,37.77078,-122.45212,"404"
abtyff,37.76375,-122.45716,"243"
abtyff,37.73892,-122.43334,"250"
abtyff,37.70875,-122.43952,"49"
abtyff,37.71637,-122.44123,"28"
abtyff,37.71336,-122.44686,"245"
abtyff,37.71857,-122.4373,"345"
abtyff,37.72375,-122.43546,"169"
abtyff,37.74478,-122.43408,"210"
abtyff,37.78639,-122.45457,"290"
abtyff,37.71802,-122.47441,"362"
abtyff,37.79556,-122.46717,"25"
abtyff,37.7811,-122.45883,"102"
abtyff,37.7753,-122.45821,"311"
abtyff,37.76586,-122.46654,"46"
abtyff,37.76532,-122.47806,"21"
abtyff,37.77246,-122.45378,"117"
abtyff,37.78267,-122.48818,"99"
abtyff,37.77696,-122.47006,"126"
abtyff,37.74382,-122.42479,"414"
abtyff,37.72183,-122.43686,"169"
abtyff,37.77538,-122.45299,"220"
abtyff,37.76422,-122.49658,"162"
abtyff,37.76303,-122.45927,"100"
abtyff,37.76461,-122.49329,"294"
abtyff,37.76464,-122.46084,"333"
abtyff,37.77743,-122.50822,"237"
abtyff,37.7855,-122.46464,"354"
abtyff,37.76631,-122.45859,"319"
abtyff,37.75535,-122.49919,"357"
abtyff,37.78439,-122.47374,"277"
abtyff,37.7602,-122.47105,"352"
abtyff,37.76296,-122.45931,"100"
abtyff,37.77362,-122.4789,"185"
abtyff,37.73468,-122.40183,"262"
abtyff,37.78027,-122.4782,"383"
abtyff,37.77973,-122.50262,"246"
abtyff,37.78072,-122.4588,"102"
abtyff,37.78042,-122.45875,"102"
abtyff,37.73542,-122.42477,"326"
abtyff,37.78053,-122.4665,"32"
abtyff,37.78068,-122.48057,"164"
abtyff,37.74296,-122.4758,"201"
abtyff,37.73418,-122.4906,"144"
abtyff,37.72234,-122.44043,"225"
abtyff,37.76218,-122.45335,"282"
abtyff,37.79436,-122.48034,"426"
abtyff,37.76692,-122.47767,"21"
abtyff,37.76391,-122.47715,"21"
abtyff,37.76379,-122.47713,"21"
abtyff,37.76316,-122.47824,"21"
abtyff,37.78122,-122.46038,"102"
abtyff,37.71078,-122.40381,"172"
abtyff,37.74087,-122.42251,"274"
abtyff,37.73909,-122.41658,"115"
abtyff,37.78088,-122.4663,"32"
abtyff,37.78275,-122.46849,"157"
abtyff,37.71434,-122.46479,"309"
abtyff,37.78099,-122.46206,"232"
abtyff,37.7822,-122.47842,"391"
abtyff,37.78289,-122.46693,"157"
abtyff,37.71584,-122.39929,"113"
abtyff,37.78067,-122.47041,"306"
abtyff,37.72368,-122.47256,"183"
abtyff,37.72711,-122.47559,"280"
abtyff,37.72368,-122.47256,"183"
abtyff,37.71872,-122.44442,"207"
abtyff,37.71173,-122.4065,"172"
abtyff,37.77295,-122.45397,"117"
abtyff,37.78119,-122.46436,"232"
abtyff,37.78314,-122.46213,"232"
abtyff,37.79541,-122.46789,"25"
abtyff,37.80053,-122.45447,"302"
abtyff,37.72742,-122.44761,"91"
abtyff,37.7807,-122.46867,"306"
abtyff,37.78274,-122.47066,"306"
abtyff,37.74027,-122.41277,"241"
abtyff,37.77822,-122.48346,"50"
abtyff,37.77991,-122.48369,"314"
abtyff,37.77822,-122.48346,"50"
abtyff,37.78573,-122.48621,"178"
abtyff,37.78592,-122.48203,"8"
abtyff,37.78579,-122.48382,"178"
abtyff,37.78592,-122.48203,"8"
abtyff,37.78036,-122.47984,"383"
abtyff,37.78041,-122.47813,"383"
abtyff,37.7828,-122.50393,"58"
abtyff,37.77979,-122.50906,"213"
abtyff,37.76283,-122.50924,"429"
abtyff,37.77979,-122.50906,"213"
abtyff,37.76106,-122.49166,"387"
abtyff,37.78189,-122.48484,"263"
abtyff,37.77621,-122.48441,"50"
abtyff,37.7636,-122.45712,"243"
abtyff,37.71843,-122.47086,"284"
abtyff,37.73533,-122.42407,"326"
abtyff,37.75304,-122.46448,"212"
abtyff,37.76102,-122.49417,"387"
abtyff,37.77441,-122.48435,"424"
abtyff,37.71898,-122.46623,"86"
abtyff,37.75927,-122.47467,"68"
abtyff,37.71763,-122.43033,"174"
abtyff,37.71503,-122.39867,"113"
abtyff,37.77117,-122.455,"117"
abtyff,37.72528,-122.4343,"335"
abtyff,37.72114,-122.43182,"56"
abtyff,37.74261,-122.42177,"124"
abtyff,37.72853,-122.42774,"20"
abtyff,37.78035,-122.45376,"363"
abtyff,37.76379,-122.45666,"243"
abtyff,37.73531,-122.4249,"326"
abtyff,37.76814,-122.45325,"239"
abtyff,37.76934,-122.45366,"404"
abtyff,37.79064,-122.45885,"227"
abtyff,37.7794,-122.49939,"134"
abtyff,37.76345,-122.50617,"265"
abtyff,37.78195,-122.504,"58"
abtyff,37.78264,-122.50391,"58"
abtyff,37.73928,-122.43757,"131"
abtyff,37.73298,-122.37899,"215"
abtyff,37.71581,-122.39852,"113"
abtyff,37.78131,-122.46128,"102"
abtyff,37.78284,-122.46226,"232"
abtyff,37.73955,-122.40947,"83"
abtyff,37.77903,-122.47717,"81"
abtyff,37.78034,-122.47776,"383"
abtyff,37.78174,-122.45363,"363"
abtyff,37.76997,-122.45356,"404"
abtyff,37.76465,-122.49543,"162"
abtyff,37.76184,-122.47688,"146"
abtyff,37.7399,-122.43174,"250"
abtyff,37.71954,-122.43886,"345"
abtyff,37.71285,-122.43177,"256"
abtyff,37.72095,-122.44633,"207"
abtyff,37.78942,-122.45834,"227"
abtyff,37.78093,-122.47066,"306"
abtyff,37.75427,-122.46565,"212"
abtyff,37.78744,-122.45272,"290"
abtyff,37.78303,-122.46452,"232"
abtyff,37.71455,-122.40076,"410"
abtyff,37.78615,-122.4563,"107"
abtyff,37.72862,-122.4266,"20"
abtyff,37.73692,-122.39769,"338"
abtyff,37.71984,-122.389,"300"
abtyff,37.72295,-122.43594,"169"
abtyff,37.71803,-122.43986,"345"
abtyff,37.72231,-122.43233,"56"
abtyff,37.72246,-122.39546,"315"
abtyff,37.72112,-122.38751,"94"
abtyff,37.72086,-122.41601,"368"
abtyff,37.74238,-122.47568,"201"
abtyff,37.79844,-122.47353,"271"
abtyff,37.80184,-122.45585,"302"
abtyff,37.76336,-122.45751,"100"
abtyff,37.76343,-122.45757,"100"
abtyff,37.79056,-122.45969,"227"
abtyff,37.78313,-122.46152,"251"
abtyff,37.77312,-122.47039,"126"
abtyff,37.77307,-122.47056,"126"
abtyff,37.7427,-122.42159,"124"
abtyff,37.73893,-122.43,"189"
abtyff,37.78074,-122.46917,"306"
abtyff,37.77238,-122.4542,"117"
abtyff,37.77055,-122.45378,"404"
abtyff,37.71514,-122.40817,"184"
abtyff,37.77909,-122.4519,"14"
abwecnij,37.78751,-122.4554,"107"
abwecnij,37.78592,-122.45756,"107"
abwecnij,37.78402,-122.45335,"363"
abwecnij,37.78211,-122.48341,"263"
abwecnij,37.7274,-122.47471,"280"
abwecnij,37.71674,-122.4788,"108"
abwecnij,37.76376,-122.50189,"59"
abwecnij,37.76237,-122.50402,"265"
abwecnij,37.76325,-122.50509,"265"
abwecnij,37.76276,-122.50185,"59"
abwecnij,37.74499,-122.43181,"31"
abwecnij,37.7097,-122.46797,"423"
abwecnij,37.76506,-122.45876,"319"
abwecnij,37.77483,-122.45953,"311"
abwecnij,37.7822,-122.48922,"99"
abwecnij,37.76047,-122.50431,"141"
abwecnij,37.76381,-122.45698,"243"
abwecnij,37.7531,-122.46666,"212"
abwecnij,37.78132,-122.46214,"232"
abwecnij,37.7866,-122.47225,"80"
abwecnij,37.74494,-122.39808,"330"
abwecnij,37.78518,-122.46134,"64"
abwecnij,37.72455,-122.43489,"335"
abwecnij,37.77958,-122.49776,"372"
abwecnij,37.78006,-122.45881,"102"
abwecnij,37.7769,-122.46293,"321"
abwecnij,37.76927,-122.45182,"404"
abwecnij,37.76512,-122.45554,"243"
abwecnij,37.73895,-122.4157,"241"
abwecnij,37.79588,-122.46599,"25"
abwecnij,37.74117,-122.42269,"274"
abwecnij,37.78141,-122.49885,"134"
abwecnij,37.76972,-122.50811,"120"
abwecnij,37.77486,-122.45838,"311"
abwecnij,37.77636,-122.45728,"311"
abwecnij,37.74305,-122.42167,"124"
abwecnij,37.7802,-122.4803,"164"
abwecnij,37.79184,-122.47728,"222"
abwecnij,37.76202,-122.47493,"68"
abwecnij,37.74325,-122.48969,"190"
abwecnij,37.78494,-122.45371,"290"
abwecnij,37.78044,-122.46644,"32"
abwecnij,37.78054,-122.47324,"249"
abwecnij,37.78102,-122.46128,"102"
abwecnij,37.78357,-122.4872,"99"
abwecnij,37.78109,-122.46547,"32"
abwecnij,37.76344,-122.45782,"100"
abwecnij,37.75868,-122.4731,"68"
abwecnij,37.78053,-122.47276,"249"
abwecnij,37.78136,-122.46737,"32"
abwecnij,37.73588,-122.40435,"262"
abwecnij,37.71831,-122.39923,"261"
abwecnij,37.78648,-122.453,"290"
abwecnij,37.72062,-122.4699,"284"
abwecnij,37.70966,-122.45737,"203"
abwecnij,37.74285,-122.42172,"124"
abwecnij,37.74278,-122.42103,"124"
abwecnij,37.70826,-122.4195,"418"
abwecnij,37.71459,-122.45102,"405"
abwecnij,37.77871,-122.4847,"314"
abwecnij,37.76435,-122.45931,"100"
abwecnij,37.78077,-122.47296,"249"
abwecnij,37.75755,-122.46694,"334"
abwecnij,37.7838,-122.47551,"277"
abwecnij,37.78109,-122.46131,"102"
abwecnij,37.78014,-122.48097,"164"
abwecnij,37.78143,-122.45684,"273"
abwecnij,37.74191,-122.3991,"330"
abwecnij,37.80205,-122.45293,"3"
abwecnij,37.77427,-122.47678,"247"
abwecnij,37.7796,-122.48791,"161"
abwecnij,37.78708,-122.45532,"107"
abwecnij,37.78227,-122.4543,"363"
abwecnij,37.77915,-122.48574,"314"
abwecnij,37.74392,-122.39611,"330"
abwecnij,37.76415,-122.46276,"333"
abwecnij,37.76107,-122.46833,"352"
abwecnij,37.74261,-122.38854,"12"
abwecnij,37.7444,-122.39093,"272"
abwecnij,37.74294,-122.39694,"330"
abwecnij,37.77311,-122.45339,"117"
abwecnij,37.75239,-122.50841,"173"
abwecnij,37.76589,-122.46599,"46"
abwecnij,37.76494,-122.46965,"400"
abwecnij,37.80763,-122.4747,"351"
abwecnij,37.77741,-122.46172,"321"
abwecnij,37.78377,-122.48813,"99"
abyalwif,37.76569,-122.4706,"135"
abyalwif,37.78046,-122.47268,"249"
abyalwif,37.78012,-122.48549,"314"
abyalwif,37.76585,-122.46626,"46"
abyalwif,37.74673,-122.47579,"22"
abyalwif,37.77162,-122.50364,"55"
abyalwif,37.77269,-122.51129,"409"
abyalwif,37.73026,-122.504,"268"
abyalwif,37.71892,-122.48094,"176"
abyalwif,37.78021,-122.48032,"164"
abyalwif,37.78574,-122.48568,"178"
abyalwif,37.77201,-122.45309,"117"
abyalwif,37.78181,-122.45377,"363"
abyalwif,37.74156,-122.4268,"257"
abyalwif,37.78118,-122.46316,"232"
abyalwif,37.7842,-122.47949,"391"
abyalwif,37.73748,-122.4135,"248"
abyalwif,37.74109,-122.40151,"37"
abyalwif,37.78156,-122.4552,"273"
abyalwif,37.77482,-122.49302,"415"
abyalwif,37.76927,-122.45352,"404"
abyalwif,37.76321,-122.46197,"333"
abyalwif,37.74471,-122.42496,"414"
abyalwif,37.76345,-122.45716,"243"
abyalwif,37.78312,-122.47952,"391"
abyalwif,37.78012,-122.47501,"125"
abyalwif,37.76808,-122.45564,"239"
abyalwif,37.76222,-122.46059,"333"
abyalwif,37.76274,-122.45953,"100"
abyalwif,37.76362,-122.45685,"243"
abyalwif,37.76355,-122.4567,"243"
abyalwif,37.74232,-122.43543,"210"
abyalwif,37.7306,-122.46215,"350"
abyalwif,37.77291,-122.47908,"185"
abyalwif,37.78509,-122.4657,"354"
abyalwif,37.76781,-122.45331,"239"
abyalwif,37.76884,-122.45344,"239"
abyalwif,37.77998,-122.48573,"314"
abyalwif,37.78482,-122.4883,"285"
abyalwif,37.77899,-122.51288,"0"
abyalwif,37.737,-122.49403,"375"
abyalwif,37.7764,-122.45852,"311"
abyalwif,37.78094,-122.46413,"232"
abyalwif,37.78301,-122.46379,"232"
abyalwif,37.79897,-122.4597,"92"
abyalwif,37.74488,-122.41718,"4"
abyalwif,37.78025,-122.47921,"383"
abyalwif,37.77651,-122.48127,"346"
abyalwif,37.73503,-122.39894,"110"
abyalwif,37.77871,-122.51379,"0"
abyalwif,37.74265,-122.43116,"31"
abyalwif,37.77514,-122.4705,"126"
abyalwif,37.7829,-122.4871,"99"
abyalwif,37.78118,-122.46401,"232"
abyalwif,37.77624,-122.4871,"293"
abyalwif,37.75367,-122.47627,"114"
abyalwif,37.75455,-122.48836,"182"
abyalwif,37.78652,-122.45319,"290"
abyalwif,37.78647,-122.4523,"290"
abyalwif,37.77291,-122.50783,"361"
abyalwif,37.77633,-122.45852,"311"
abyalwif,37.78143,-122.45456,"363"
abyalwif,37.77664,-122.4608,"321"
abyalwif,37.77111,-122.45229,"404"
abyalwif,37.7536,-122.46452,"212"
abyalwif,37.76313,-122.45907,"100"
