block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
a_9003,15069,1,North Point + Van Ness,174193,3_merged_9191496,9000076
a_9002,15069,1,North Point + Van Ness,174193,3_merged_9191496,9000075
a_9001,15069,1,North Point + Van Ness,174193,3_merged_9191496,9000074
b_2205,15245,0,Third + 20th Streets,175765,3_merged_9191499,9073628
b_2208,15245,0,Third + 20th Streets,175765,3_merged_9191499,9073629
a_9002,15069,1,North Point + Van Ness,174193,3_merged_9191496,9000078
b_607,15229,1,Ferry Plaza,175708,2_merged_9191500,9059078
b_9793,15307,0,Ocean Beach,176141,1_merged_9191498,9128267
b_9791,15307,0,Ocean Beach,176141,1_merged_9191498,9128266
b_4709,15271,0,Caltrain Depot,175892,2_merged_9191500,9097967
b_4710,15271,0,Caltrain Depot,175892,2_merged_9191500,9097966
b_9003,15249,1,Jackson + Van Ness,175797,3_merged_9191499,9079138
b_9595,15249,1,Jackson + Van Ness,175797,3_merged_9191499,9079139
b_2702,15249,1,Jackson + Van Ness,175798,3_merged_9191499,9079136
b_2701,15249,1,Jackson + Van Ness,175798,3_merged_9191499,9079137
b_2703,15249,1,Jackson + Van Ness,175797,3_merged_9191499,9079134
b_2704,15249,1,Jackson + Van Ness,175798,3_merged_9191499,9079135
b_9595,15249,1,Jackson + Van Ness,175797,3_merged_9191499,9079132
b_9003,15249,1,Jackson + Van Ness,175797,3_merged_9191499,9079133
b_2706,15249,0,Chavez + Mission,175795,3_merged_9191499,9079130
b_2702,15249,0,Chavez + Mission,175795,3_merged_9191499,9079131
b_4404,15269,1,California + Sixth Avenue,175885,2_merged_9191500,9095446
b_912,15235,1,Ferry Plaza,175729,3_merged_9191499,9065304
b_1802,15242,1,Legion of Honor,175756,2_merged_9191500,9070764
b_1207,15238,0,Mission District,175738,1_merged_9191498,9179368
b_1251,15238,0,Mission District,175738,1_merged_9191498,9179369
b_1206,15238,0,Mission District,175738,1_merged_9191498,9179367
a_1001,15017,1,Pacific & Polk,173982,3_merged_9191496,8958100
a_1005,15017,1,Pacific & Polk,173982,3_merged_9191496,8958101
a_1004,15017,1,Pacific & Polk,173982,3_merged_9191496,8958102
a_1006,15017,1,Pacific & Polk,173982,3_merged_9191496,8958103
a_1002,15017,1,Pacific & Polk,173982,3_merged_9191496,8958104
a_1003,15017,1,Pacific & Polk,173982,3_merged_9191496,8958105
a_1001,15017,1,Pacific & Polk,173982,3_merged_9191496,8958106
a_1005,15017,1,Pacific & Polk,173982,3_merged_9191496,8958107
a_1004,15017,1,Pacific & Polk,173982,3_merged_9191496,8958108
a_1006,15017,1,Pacific & Polk,173982,3_merged_9191496,8958109
b_909,15235,1,Ferry Plaza,175729,3_merged_9191499,9065305
b_1801,15242,1,Legion of Honor,175756,2_merged_9191500,9070765
a_5904,15059,0,Bay + Taylor,174165,2_merged_9191497,8995253
a_5902,15059,0,Bay + Taylor,174165,2_merged_9191497,8995252
a_5905,15059,0,Bay + Taylor,174165,2_merged_9191497,8995251
a_5903,15059,0,Bay + Taylor,174165,2_merged_9191497,8995250
a_5904,15059,0,Bay + Taylor,174165,2_merged_9191497,8995257
a_5903,15059,0,Bay + Taylor,174165,2_merged_9191497,8995256
a_5907,15059,0,Bay + Taylor,174165,2_merged_9191497,8995255
a_5904,15059,0,Bay + Taylor,174165,2_merged_9191497,8995254
a_5907,15059,0,Bay + Taylor,174165,2_merged_9191497,8995259
a_5901,15059,0,Bay + Taylor,174165,2_merged_9191497,8995258
b_2302,15246,0,S.F. Zoo,175772,1_merged_9191498,9075816
b_4402,15269,1,California + Sixth Avenue,175885,2_merged_9191500,9095448
a_6008,15060,1,Market + Powell,174172,1_merged_9191495,9175702
a_6004,15060,1,Market + Powell,174172,1_merged_9191495,9175703
a_6005,15060,1,TO CABLE CARS (IB),174173,1_merged_9191495,9175700
a_6002,15060,1,Market + Powell,174172,1_merged_9191495,9175701
a_3802,15042,1,Transit Center,174104,2_merged_9191497,8979048
a_6007,15060,1,Market + Powell,174172,1_merged_9191495,9175707
a_6003,15060,1,Market + Powell,174172,1_merged_9191495,9175704
a_6010,15060,1,Market + Powell,174172,1_merged_9191495,9175705
a_3102,15035,0,Ocean Beach,174072,3_merged_9191496,8976096
a_4492,15049,0,Third Street,174124,3_merged_9191496,8986091
a_3817,15042,1,Transit Center,174104,2_merged_9191497,8979046
a_3801,15042,1,Transit Center,174104,2_merged_9191497,8979047
a_3105,15035,0,Ocean Beach,174072,3_merged_9191496,8976092
a_3106,15035,0,Ocean Beach,174072,3_merged_9191496,8976093
a_3102,15035,0,Ocean Beach,174072,3_merged_9191496,8976090
a_4491,15049,0,Third Street,174124,3_merged_9191496,8986090
a_9817,15074,1,BEACH AND JONES,174251,1_merged_9191495,9000921
a_9808,15074,1,Fisherman's Wharf,174248,1_merged_9191495,9000920
a_9805,15074,1,Fisherman's Wharf,174248,1_merged_9191495,9000923
a_9818,15074,1,BEACH AND JONES,174251,1_merged_9191495,9000922
a_9805,15074,0,Castro,174240,2_merged_9191497,9000925
a_9806,15074,0,Castro,174240,2_merged_9191497,9000924
a_9812,15074,0,Castro,174240,2_merged_9191497,9000927
a_9804,15074,0,Castro,174240,2_merged_9191497,9000926
a_9802,15074,0,Castro,174240,2_merged_9191497,9000929
a_9803,15074,0,Castro,174240,2_merged_9191497,9000928
b_607,15229,1,Ferry Plaza,175708,2_merged_9191500,9059147
b_607,15229,1,Van Ness + Market,175709,2_merged_9191500,9059146
b_2702,15249,0,Chavez + Mission,175795,3_merged_9191499,9079080
b_607,15229,1,Ferry Plaza,175708,2_merged_9191500,9059140
b_605,15229,1,Ferry Plaza,175708,2_merged_9191500,9059143
b_2502,15248,1,Temporary Transbay Terminal,175793,3_merged_9191499,9078174
b_509,15228,1,Transit Center,175701,1_merged_9191498,9184647
b_502,15228,1,Transit Center,175701,1_merged_9191498,9184646
b_510,15228,1,Transit Center,175701,1_merged_9191498,9184645
b_511,15228,1,Transit Center,175701,1_merged_9191498,9184644
a_4492,15049,0,Bayview District,174125,3_merged_9191496,8986099
b_2701,15249,0,Chavez + Mission,175795,3_merged_9191499,9079081
a_112,15002,1,Drumm + Clay,173917,1_merged_9191495,8943170
b_9103,15246,1,Bayview District,175776,2_merged_9191500,9075925
b_9002,15246,1,Bayview District,175776,2_merged_9191500,9075924
a_2408,15027,0,Palou + Third Street,174026,1_merged_9191495,8966868
a_2402,15027,0,Palou + Third Street,174026,1_merged_9191495,8966869
b_2302,15246,0,S.F. Zoo,175772,2_merged_9191500,9075921
b_514,15228,1,Transit Center,175701,1_merged_9191498,9184641
b_3891,15246,1,Bayview District,175776,2_merged_9191500,9075923
b_2303,15246,0,S.F. Zoo,175772,2_merged_9191500,9075922
a_2405,15027,0,Palou + Third Street,174026,1_merged_9191495,8966862
a_2413,15027,0,Palou + Third Street,174026,1_merged_9191495,8966863
a_2403,15027,0,Palou + Third Street,174026,1_merged_9191495,8966860
a_2412,15027,0,Palou + Third Street,174026,1_merged_9191495,8966861
a_2407,15027,0,Palou + Third Street,174026,1_merged_9191495,8966866
a_2401,15027,0,Palou + Third Street,174026,1_merged_9191495,8966867
a_2406,15027,0,Palou + Third Street,174026,1_merged_9191495,8966864
a_2404,15027,0,Palou + Third Street,174026,1_merged_9191495,8966865
b_3306,15258,0,Potrero + 25th Street,175835,3_merged_9191499,9086435
b_601,15229,1,Ferry Plaza,175708,2_merged_9191500,9059070
b_4907,15273,1,North Point + Van Ness,175905,1_merged_9191498,9186542
b_2402,15247,1,Jackson + Fillmore,175785,2_merged_9191500,9185455
b_2403,15247,1,Jackson + Fillmore,175785,2_merged_9191500,9185454
b_2404,15247,1,Jackson + Fillmore,175787,2_merged_9191500,9185457
b_2401,15247,1,Jackson + Fillmore,175785,2_merged_9191500,9185456
b_2405,15247,0,Palou + Third Street,175781,2_merged_9191500,9185451
b_2401,15247,0,Palou + Third Street,175781,2_merged_9191500,9185450
b_2403,15247,0,Palou + Third Street,175782,2_merged_9191500,9185453
b_2404,15247,0,Palou + Third Street,175781,2_merged_9191500,9185452
b_2491,15247,1,Jackson + Fillmore,175785,2_merged_9191500,9185459
b_2492,15247,1,Jackson + Fillmore,175785,2_merged_9191500,9185458
b_812,15232,1,Fisherman's Wharf,175719,1_merged_9191498,9062143
a_1406,15019,1,Ferry Plaza,173992,1_merged_9191495,8958818
a_1405,15019,1,Ferry Plaza,173992,1_merged_9191495,8958819
a_1408,15019,1,Ferry Plaza,173992,1_merged_9191495,8958816
a_1407,15019,1,Ferry Plaza,173992,1_merged_9191495,8958817
a_1412,15019,1,Ferry Plaza,173992,1_merged_9191495,8958814
a_1410,15019,1,Ferry Plaza,173992,1_merged_9191495,8958815
a_1413,15019,1,Ferry Plaza,173992,1_merged_9191495,8958812
a_1404,15019,1,Ferry Plaza,173992,1_merged_9191495,8958813
a_1414,15019,1,Ferry Plaza,173992,1_merged_9191495,8958810
a_1401,15019,1,Ferry Plaza,173992,1_merged_9191495,8958811
b_502,15228,1,Transit Center,175701,1_merged_9191498,9184580
b_509,15228,1,Transit Center,175701,1_merged_9191498,9184581
b_508,15228,1,Transit Center,175701,1_merged_9191498,9184582
b_3026,15228,1,Transit Center,175700,1_merged_9191498,9184583
b_501,15228,1,Transit Center,175701,1_merged_9191498,9184584
b_507,15228,1,Transit Center,175701,1_merged_9191498,9184585
b_3022,15228,1,Transit Center,175700,1_merged_9191498,9184586
b_516,15228,1,Transit Center,175701,1_merged_9191498,9184587
b_513,15228,1,Transit Center,175701,1_merged_9191498,9184588
b_506,15228,1,Transit Center,175701,1_merged_9191498,9184589
b_607,15229,0,Quintara + 14th Avenue,175705,1_merged_9191498,9058794
b_4508,15270,1,Caltrain Depot,175889,3_merged_9191499,9097175
b_308,15225,0,California + Presidio Avenue,175678,1_merged_9191498,9054799
b_205,15225,0,Park Presidio Boulevard,175680,1_merged_9191498,9054798
b_203,15225,0,Park Presidio Boulevard,175680,1_merged_9191498,9054793
b_202,15225,0,Park Presidio Boulevard,175680,1_merged_9191498,9054792
b_309,15225,0,California + Presidio Avenue,175679,1_merged_9191498,9054791
b_5904,15279,0,Bay + Taylor,175920,2_merged_9191500,9104882
b_302,15225,0,California + Presidio Avenue,175678,1_merged_9191498,9054797
b_204,15225,0,Park Presidio Boulevard,175680,1_merged_9191498,9054796
b_301,15225,0,California + Presidio Avenue,175678,1_merged_9191498,9054795
b_207,15225,0,Park Presidio Boulevard,175680,1_merged_9191498,9054794
b_601,15229,1,Ferry Plaza,175708,2_merged_9191500,9059075
a_3601,15040,1,Forest Hill Station,174088,3_merged_9191496,8978025
a_3603,15040,1,Forest Hill Station,174088,3_merged_9191496,8978024
a_3603,15040,1,Forest Hill Station,174088,3_merged_9191496,8978027
a_3602,15040,1,Forest Hill Station,174088,3_merged_9191496,8978026
a_3602,15040,0,Chavez + Valencia,174087,3_merged_9191496,8978021
a_3601,15040,0,Chavez + Valencia,174087,3_merged_9191496,8978020
a_3601,15040,0,Chavez + Valencia,174087,3_merged_9191496,8978023
a_3603,15040,0,Chavez + Valencia,174087,3_merged_9191496,8978022
a_3019,15033,0,Van Ness + North Point,174060,2_merged_9191497,8973634
a_3602,15040,1,Forest Hill Station,174089,3_merged_9191496,8978029
a_3601,15040,1,Forest Hill Station,174089,3_merged_9191496,8978028
b_608,15229,1,Ferry Plaza,175708,2_merged_9191500,9059074
b_5903,15279,0,Bay + Taylor,175920,2_merged_9191500,9104838
b_5905,15279,0,Bay + Taylor,175920,2_merged_9191500,9104839
b_2212,15245,1,Bay Street,175769,1_merged_9191498,9183225
b_5906,15279,1,Market + Powell,175922,1_merged_9191498,9104830
b_5902,15279,0,Bay + Taylor,175920,2_merged_9191500,9104831
b_5905,15279,0,Bay + Taylor,175920,2_merged_9191500,9104832
b_5904,15279,0,Bay + Taylor,175920,2_merged_9191500,9104833
b_5906,15279,0,Bay + Taylor,175920,2_merged_9191500,9104834
b_5909,15279,0,Bay + Taylor,175920,2_merged_9191500,9104835
b_5908,15279,0,Bay + Taylor,175920,2_merged_9191500,9104836
b_5902,15279,0,Bay + Taylor,175920,2_merged_9191500,9104837
b_3303,15258,0,Potrero + 25th Street,175835,3_merged_9191499,9086434
a_116,15002,1,Drumm + Clay,173917,1_merged_9191495,8943272
a_103,15002,1,Drumm + Clay,173917,1_merged_9191495,8943273
a_110,15002,1,Drumm + Clay,173917,1_merged_9191495,8943270
a_120,15002,1,Drumm + Clay,173917,1_merged_9191495,8943271
a_117,15002,1,Drumm + Clay,173916,1_merged_9191495,8943276
a_112,15002,1,Drumm + Clay,173917,1_merged_9191495,8943277
a_110,15002,1,Drumm + Clay,173917,1_merged_9191495,8943274
a_109,15002,1,Presidio Avenue,173918,1_merged_9191495,8943275
a_114,15002,1,Drumm + Clay,173917,1_merged_9191495,8943278
a_151,15002,1,Drumm + Clay,173917,1_merged_9191495,8943279
b_3822,15265,0,Lands End - 48th Avenue,175864,3_merged_9191499,9090985
b_1906,15243,1,Beach Street,175758,1_merged_9191498,9071129
b_1908,15243,1,Beach Street,175758,1_merged_9191498,9071128
b_1906,15243,1,Beach Street,175758,1_merged_9191498,9071121
b_1908,15243,1,Beach Street,175758,1_merged_9191498,9071120
b_2704,15249,0,Chavez + Mission,175795,3_merged_9191499,9079089
b_1904,15243,1,Beach Street,175758,1_merged_9191498,9071122
b_1907,15243,1,Beach Street,175758,1_merged_9191498,9071125
b_1910,15243,1,Beach Street,175758,1_merged_9191498,9071124
b_1902,15243,1,Beach Street,175758,1_merged_9191498,9071127
b_1903,15243,1,Beach Street,175758,1_merged_9191498,9071126
a_905,15015,0,Cow Palace,173969,3_merged_9191496,8955947
a_906,15015,0,Cow Palace,173969,3_merged_9191496,8955946
a_909,15015,0,Cow Palace,173969,3_merged_9191496,8955945
a_901,15015,0,Cow Palace,173969,3_merged_9191496,8955944
a_907,15015,0,Cow Palace,173969,3_merged_9191496,8955943
a_902,15015,0,Cow Palace,173969,3_merged_9191496,8955942
a_903,15015,0,Cow Palace,173969,3_merged_9191496,8955941
a_904,15015,0,Cow Palace,173969,3_merged_9191496,8955940
a_904,15015,0,Cow Palace,173969,3_merged_9191496,8955949
a_910,15015,0,Cow Palace,173969,3_merged_9191496,8955948
a_4910,15053,1,North Point + Van Ness,174150,1_merged_9191495,8990997
a_4909,15053,1,North Point + Van Ness,174150,1_merged_9191495,8990996
a_3001,15033,0,Jefferson Loop,174061,2_merged_9191497,8973638
a_4907,15053,1,North Point + Van Ness,174150,1_merged_9191495,8990994
a_4951,15053,1,North Point + Van Ness,174150,1_merged_9191495,8990993
a_4912,15053,1,North Point + Van Ness,174150,1_merged_9191495,8990992
a_4918,15053,1,North Point + Van Ness,174150,1_merged_9191495,8990991
a_4906,15053,1,North Point + Van Ness,174150,1_merged_9191495,8990990
b_9601,15304,0,Balboa Park via S.F. State,176095,3_merged_9191499,9122518
a_4915,15053,1,North Point + Van Ness,174150,1_merged_9191495,8990999
a_4902,15053,1,North Point + Van Ness,174150,1_merged_9191495,8990998
b_2211,15245,1,Bay Street,175769,1_merged_9191498,9183221
b_6006,15280,1,Market + Powell,175927,2_merged_9191500,9107567
b_6011,15280,1,TO CABLE CARS (IB),175928,2_merged_9191500,9107566
b_6001,15280,1,Market + Powell,175927,2_merged_9191500,9107565
b_204,15225,0,Park Presidio Boulevard,175680,1_merged_9191498,9054804
b_6005,15280,1,Market + Powell,175927,2_merged_9191500,9107563
b_6010,15280,1,Market + Powell,175927,2_merged_9191500,9107562
b_6004,15280,1,Market + Powell,175927,2_merged_9191500,9107561
b_6002,15280,1,Market + Powell,175927,2_merged_9191500,9107560
b_6002,15280,1,Market + Powell,175927,2_merged_9191500,9107569
b_6001,15280,1,Market + Powell,175927,2_merged_9191500,9107568
b_2202,15245,1,Bay Street,175769,1_merged_9191498,9183222
b_5904,15279,1,Washington + Mason,175923,2_merged_9191500,9105051
b_304,15226,1,Market + Sansome,175686,3_merged_9191499,9055475
b_5909,15279,1,Market + Powell,175922,2_merged_9191500,9105053
b_5901,15279,1,Washington + Mason,175923,2_merged_9191500,9105052
b_1406,15239,0,Daly City,175742,2_merged_9191500,9068267
b_3601,15260,1,Forest Hill Station,175844,2_merged_9191500,9087357
b_5901,15279,1,Market + Powell,175922,2_merged_9191500,9105057
b_5903,15279,1,Market + Powell,175922,2_merged_9191500,9105056
b_5905,15279,1,Market + Powell,175922,2_merged_9191500,9105059
b_5906,15279,1,Market + Powell,175922,2_merged_9191500,9105058
a_2502,15028,0,Treasure Island (Daytime to midnight),174036,2_merged_9191497,8968572
a_2502,15028,0,Treasure Island (Daytime to midnight),174036,2_merged_9191497,8968573
a_2591,15028,0,Treasure Island (Daytime to midnight),174036,2_merged_9191497,8968570
a_2501,15028,0,Treasure Island (Daytime to midnight),174036,2_merged_9191497,8968571
a_2502,15028,0,Treasure Island (Daytime to midnight),174036,2_merged_9191497,8968576
a_2502,15028,0,Treasure Island (Daytime to midnight),174036,2_merged_9191497,8968577
a_2501,15028,0,Treasure Island (Daytime to midnight),174036,2_merged_9191497,8968574
a_2502,15028,0,Treasure Island (Daytime to midnight),174036,2_merged_9191497,8968575
a_2501,15028,0,Treasure Island (Daytime to midnight),174036,2_merged_9191497,8968578
a_2501,15028,0,Treasure Island (Daytime to midnight),174036,2_merged_9191497,8968579
b_5906,15279,1,Market + Powell,175922,2_merged_9191500,9105085
b_5402,15275,0,Daly City BART,175908,1_merged_9191498,9102889
b_5407,15275,0,Daly City BART,175908,1_merged_9191498,9102888
b_5408,15275,0,Daly City BART,175908,1_merged_9191498,9102887
b_5405,15275,0,Daly City BART,175908,1_merged_9191498,9102886
b_5403,15275,0,Daly City BART,175908,1_merged_9191498,9102885
b_5401,15275,0,Daly City BART,175908,1_merged_9191498,9102884
b_5406,15275,0,Daly City BART,175908,1_merged_9191498,9102883
b_5404,15275,0,Daly City BART,175908,1_merged_9191498,9102882
b_5402,15275,0,Daly City BART,175908,1_merged_9191498,9102881
b_5408,15275,0,Daly City BART,175908,1_merged_9191498,9102880
b_931,15236,1,Main & Mission,175732,1_merged_9191498,9186717
b_768,15231,1,Ferry Plaza,175714,1_merged_9191498,9061951
b_770,15231,1,Ferry Plaza,175714,1_merged_9191498,9061950
b_765,15231,1,Ferry Plaza,175714,1_merged_9191498,9061953
b_766,15231,1,Ferry Plaza,175714,1_merged_9191498,9061952
b_763,15231,1,Ferry Plaza,175714,1_merged_9191498,9061955
b_764,15231,1,Ferry Plaza,175714,1_merged_9191498,9061954
b_761,15231,1,Ferry Plaza,175714,1_merged_9191498,9061957
b_762,15231,1,Ferry Plaza,175714,1_merged_9191498,9061956
a_203,15005,0,Park Presidio Boulevard,173925,1_merged_9191495,8945546
a_204,15005,0,Park Presidio Boulevard,173925,1_merged_9191495,8945547
a_201,15005,0,Park Presidio Boulevard,173925,1_merged_9191495,8945544
a_202,15005,0,Park Presidio Boulevard,173925,1_merged_9191495,8945545
a_201,15005,0,Park Presidio Boulevard,173925,1_merged_9191495,8945542
a_202,15005,0,Park Presidio Boulevard,173925,1_merged_9191495,8945543
a_204,15005,0,Park Presidio Boulevard,173925,1_merged_9191495,8945540
a_205,15005,0,Park Presidio Boulevard,173925,1_merged_9191495,8945541
a_304,15005,0,California + Presidio Avenue,173924,1_merged_9191495,8945548
a_306,15005,0,California + Presidio Avenue,173924,1_merged_9191495,8945549
a_6007,15060,1,TO CABLE CARS (IB),174173,3_merged_9191496,8997967
a_6004,15060,1,Market + Powell,174172,3_merged_9191496,8997966
a_6004,15060,1,Market + Powell,174172,3_merged_9191496,8997965
a_6002,15060,1,Market + Powell,174172,3_merged_9191496,8997964
a_6006,15060,1,Market + Powell,174172,3_merged_9191496,8997963
a_6002,15060,1,TO CABLE CARS (IB),174173,3_merged_9191496,8997962
a_6004,15060,1,TO CABLE CARS (IB),174173,3_merged_9191496,8997961
a_6006,15060,1,TO CABLE CARS (IB),174173,3_merged_9191496,8997960
b_303,15226,1,Market + Sansome,175686,3_merged_9191499,9055476
a_6006,15060,1,Market + Powell,174172,3_merged_9191496,8997969
a_6001,15060,1,Market + Powell,174172,3_merged_9191496,8997968
b_1202,15238,0,Mission District,175738,3_merged_9191499,9067594
b_936,15236,1,Main & Mission,175732,1_merged_9191498,9186715
b_2833,15251,0,Balboa Park,175803,1_merged_9191498,9080411
b_942,15236,1,Main & Mission,175732,1_merged_9191498,9186714
b_8351,15289,0,Caltrain Depot,175943,1_merged_9191498,9110282
b_1001,15442,1,Embarcadero,177383,2_merged_9191500,9172677
b_8351,15289,0,Caltrain Depot,175943,1_merged_9191498,9110280
b_603,15229,1,Ferry Plaza,175708,2_merged_9191500,9059131
b_8302,15289,0,Caltrain Depot,175943,1_merged_9191498,9110286
b_8351,15289,1,Civic Center,175944,1_merged_9191498,9110287
b_5501,15276,1,Mission Street / BART,175913,3_merged_9191499,9103598
b_5502,15276,1,Mission Street / BART,175913,3_merged_9191499,9103599
b_9813,15296,1,Fisherman's Wharf,176003,1_merged_9191498,9164835
b_5502,15276,1,Mission Street / BART,175913,3_merged_9191499,9103597
b_5501,15276,1,Mission Street / BART,175913,3_merged_9191499,9103594
b_8352,15289,1,Civic Center,175944,1_merged_9191498,9110289
b_5501,15276,1,Mission Street / BART,175913,3_merged_9191499,9103592
b_5502,15276,1,Mission Street / BART,175913,3_merged_9191499,9103593
b_110,15222,0,Geary + 33rd Avenue,175669,2_merged_9191500,9052547
b_5502,15276,1,Mission Street / BART,175913,3_merged_9191499,9103591
b_6008,15280,1,Market + Powell,175927,1_merged_9191498,9107282
b_5907,15279,0,Bay + Taylor,175920,1_merged_9191498,9104655
b_6004,15280,1,Market + Powell,175927,1_merged_9191498,9107283
b_5152,15256,0,Ocean Beach,175831,1_merged_9191498,9086060
b_6009,15280,1,Market + Powell,175927,1_merged_9191498,9107280
a_2403,15027,1,Jackson + Fillmore,174030,3_merged_9191496,8967359
a_2491,15027,1,Sutter Street,174028,3_merged_9191496,8967358
b_4811,15272,0,West Portal Station,175896,1_merged_9191498,9099242
a_2492,15027,1,Sutter Street,174029,3_merged_9191496,8967353
a_2491,15027,1,Sutter Street,174029,3_merged_9191496,8967352
a_2492,15027,1,Sutter Street,174029,3_merged_9191496,8967351
a_2491,15027,1,Jackson + Fillmore,174031,3_merged_9191496,8967350
a_2492,15027,1,Sutter Street,174029,3_merged_9191496,8967357
a_2491,15027,1,Sutter Street,174029,3_merged_9191496,8967356
a_2492,15027,1,Sutter Street,174029,3_merged_9191496,8967355
a_2491,15027,1,Sutter Street,174029,3_merged_9191496,8967354
b_5404,15275,1,Bayview District,175911,2_merged_9191500,9103048
b_5405,15275,1,Bayview District,175911,2_merged_9191500,9103049
b_6005,15280,1,Market + Powell,175927,1_merged_9191498,9107284
a_4707,15051,0,Caltrain Depot,174137,1_merged_9191495,8988099
a_4712,15051,0,Caltrain Depot,174137,1_merged_9191495,8988098
a_4709,15051,0,Caltrain Depot,174137,1_merged_9191495,8988097
a_4713,15051,0,Caltrain Depot,174137,1_merged_9191495,8988096
a_4751,15051,0,Caltrain Depot,174137,1_merged_9191495,8988095
a_4715,15051,0,Caltrain Depot,174137,1_merged_9191495,8988094
a_4710,15051,0,Caltrain Depot,174137,1_merged_9191495,8988093
a_4708,15051,0,Caltrain Depot,174137,1_merged_9191495,8988092
a_4704,15051,0,Caltrain Depot,174137,1_merged_9191495,8988091
a_4753,15051,0,Caltrain Depot,174137,1_merged_9191495,8988090
b_4803,15272,0,Great Highway,175895,1_merged_9191498,9099243
a_6001,15060,1,Market + Powell,174172,1_merged_9191495,9175706
a_3804,15042,1,Transit Center,174104,2_merged_9191497,8979049
b_9803,15296,1,Fisherman's Wharf,176003,1_merged_9191498,9164838
a_3105,15035,0,Ocean Beach,174072,3_merged_9191496,8976098
a_3106,15035,0,Ocean Beach,174072,3_merged_9191496,8976099
a_3810,15042,1,Transit Center,174104,2_merged_9191497,8979044
b_4804,15272,0,Great Highway,175895,1_merged_9191498,9099240
a_3101,15035,0,Ocean Beach,174072,3_merged_9191496,8976097
a_6002,15060,1,Market + Powell,174172,1_merged_9191495,9175708
b_9813,15296,1,Fisherman's Wharf,176003,1_merged_9191498,9164839
a_4903,15053,0,City College,174148,2_merged_9191497,8991051
a_6003,15060,1,Market + Powell,174172,1_merged_9191495,9175709
b_4906,15273,1,North Point + Van Ness,175905,3_merged_9191499,9100945
a_3893,15042,1,Transit Center,174104,2_merged_9191497,8979040
b_4915,15273,1,North Point + Van Ness,175905,3_merged_9191499,9100946
a_3892,15042,1,Transit Center,174104,2_merged_9191497,8979041
a_4310,15048,1,Fort Mason,174119,2_merged_9191497,8985115
a_4303,15048,1,Fort Mason,174119,2_merged_9191497,8985114
a_4308,15048,1,Fort Mason,174119,2_merged_9191497,8985117
a_4311,15048,1,Fort Mason,174119,2_merged_9191497,8985116
a_4308,15048,0,Munich + Geneva,174118,2_merged_9191497,8985111
a_3891,15042,1,Transit Center,174104,2_merged_9191497,8979042
a_4313,15048,1,Fort Mason,174119,2_merged_9191497,8985113
a_4303,15048,0,Munich + Geneva,174118,2_merged_9191497,8985112
b_4911,15273,1,North Point + Van Ness,175905,3_merged_9191499,9100940
a_3804,15042,1,Transit Center,174103,2_merged_9191497,8979043
a_4302,15048,1,Fort Mason,174119,2_merged_9191497,8985119
a_4304,15048,1,Fort Mason,174119,2_merged_9191497,8985118
b_4913,15273,1,North Point + Van Ness,175905,3_merged_9191499,9100941
b_4903,15273,1,North Point + Van Ness,175905,3_merged_9191499,9100942
b_4914,15273,1,North Point + Van Ness,175905,3_merged_9191499,9100943
b_3805,15262,1,Transit Center,175857,2_merged_9191500,9088318
b_4892,15272,1,Third + 20th Streets,175900,1_merged_9191498,9099246
b_3813,15262,0,V. A. Hospital,175852,2_merged_9191500,9088239
b_3807,15262,1,Transit Center,175858,2_merged_9191500,9088319
b_3811,15262,0,Lands End - 48th Avenue,175853,2_merged_9191500,9088238
b_301,15226,0,Presidio + California,175684,3_merged_9191499,9055448
b_303,15226,0,Presidio + California,175684,3_merged_9191499,9055449
b_3302,15258,0,Potrero + 25th Street,175835,1_merged_9191498,9086206
b_4891,15272,1,Third + 20th Streets,175900,1_merged_9191498,9099247
b_3805,15262,1,Transit Center,175857,2_merged_9191500,9088451
b_3803,15262,1,Transit Center,175858,2_merged_9191500,9088312
b_3808,15262,1,Transit Center,175857,2_merged_9191500,9088453
b_3807,15262,1,Transit Center,175858,2_merged_9191500,9088452
b_3801,15262,1,Transit Center,175857,2_merged_9191500,9088455
b_3815,15262,1,Transit Center,175858,2_merged_9191500,9088454
b_3802,15262,1,Transit Center,175857,2_merged_9191500,9088457
b_606,15229,1,Ferry Plaza,175710,2_merged_9191500,9059144
b_3814,15262,0,V. A. Hospital,175852,3_merged_9191499,9088459
b_1901,15243,1,Beach Street,175758,3_merged_9191499,9172067
b_303,15226,0,Presidio + California,175684,3_merged_9191499,9055446
b_903,15235,0,Cow Palace,175724,2_merged_9191500,9065011
b_9412,15299,0,Balboa Park,176033,1_merged_9191498,9114783
b_3810,15262,1,Transit Center,175857,2_merged_9191500,9088311
b_9416,15299,0,Balboa Park,176033,1_merged_9191498,9114782
b_603,15229,1,Ferry Plaza,175708,2_merged_9191500,9059141
b_9414,15299,0,Balboa Park,176033,1_merged_9191498,9114781
b_304,15226,0,Presidio + California,175684,3_merged_9191499,9055441
b_9407,15299,0,Balboa Park,176033,1_merged_9191498,9114780
a_9311,15075,0,Balboa Park,174254,1_merged_9191495,9154149
a_9711,15075,0,Balboa Park,174256,1_merged_9191495,9154148
b_9403,15299,0,Balboa Park,176033,1_merged_9191498,9114787
b_604,15229,1,Ferry Plaza,175708,2_merged_9191500,9059142
b_708,15230,1,Transit Center,175712,2_merged_9191500,9060543
